buyOrderCount,url,sellOrderList,buyOrderList,totalQty,sellOrderCount
0,http://backpack.tf/stats/Genuine/Teddy Roosebelt/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Teddy Robobelt/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Teddy Robobelt/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Team Spirit/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Team Spirit/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Team Spirit/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Teddy Robobelt/Tradable/Craftable,1.11 ref;1 ref,3 ref;3 ref;4 ref;8 ref;10 ref,"9,688",2
0,http://backpack.tf/stats/Genuine/Team Spirit/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Team Spirit/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Team Captain/Tradable/Craftable,,,only one,0
0,http://backpack.tf/stats/Haunted/Team Captain/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Team Captain/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Team Captain/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Team Spirit/Tradable/Craftable,"1 key, 0.22 ref;1 key;1 key;1 key;1 key","20.33 ref;1 key, 1.55 ref;1 key, 1.55 ref;1 key, 1.55 ref;1 key, 1.55 ref","8,272",5
0,http://backpack.tf/stats/Haunted/Tavish DeGroot Experience/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Team Captain/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Team Captain/Tradable/Craftable,5.44 ref;5.44 ref;5.44 ref;5.44 ref;5.44 ref,5.11 ref;5.55 ref;5.55 ref;5.66 ref;5.66 ref,"66,519",5
0,http://backpack.tf/stats/Strange/Tavish DeGroot Experience/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Tavish DeGroot Experience/Tradable/Craftable,,,only one,0
0,http://backpack.tf/stats/Genuine/Tavish DeGroot Experience/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Tavish DeGroot Experience/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Zoomin' Broom/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Zoomin' Broom/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Tavish DeGroot Experience/Tradable/Craftable,1.11 ref;1 ref;1 ref;1 ref;1 ref,1.22 ref;1.22 ref;1.33 ref;1.33 ref;1.33 ref,"24,678",5
0,http://backpack.tf/stats/Genuine/Taunt: Zoomin' Broom/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Zoomin' Broom/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Zoomin' Broom/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Zoomin' Broom/Tradable/Craftable,"2 keys, 1.05 ref;2 keys, 1 ref;2 keys, 1 ref;2 keys, 1 ref;2 keys, 1 ref","40.66 ref;2 keys, 3 ref;2 keys, 3 ref;2 keys, 3 ref;2 keys, 3 ref","13,162",5
0,http://backpack.tf/stats/Collector's/Taunt: The Schadenfreude/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Schadenfreude/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The Schadenfreude/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Schadenfreude/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: The Schadenfreude/Tradable/Craftable,15.33 ref;15.33 ref;15.22 ref;15.22 ref;15.22 ref,15.33 ref;15.33 ref;15.33 ref;15.44 ref;15.44 ref,"153,204",5
0,http://backpack.tf/stats/Strange/Taunt: The Schadenfreude/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Proletariat Posedown/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The Proletariat Posedown/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Proletariat Posedown/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: The Proletariat Posedown/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: The Proletariat Posedown/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: The Meet the Medic/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The Meet the Medic/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: The Proletariat Posedown/Tradable/Craftable,14.11 ref;14 ref;14 ref;14 ref;14 ref,13 ref;14.22 ref;14.33 ref;14.33 ref;14.33 ref,"14,137",5
0,http://backpack.tf/stats/Strange/Taunt: The Meet the Medic/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Meet the Medic/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Meet the Medic/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The Killer Solo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: The Killer Solo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Killer Solo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Killer Solo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: The Killer Solo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: The High Five!/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: The Meet the Medic/Tradable/Craftable,2.66 ref;2.55 ref;2.55 ref;2.44 ref;2.44 ref,2.33 ref;2.5 ref;3 ref;3 ref;3 ref,"136,333",5
5,http://backpack.tf/stats/Unique/Taunt: The Killer Solo/Tradable/Craftable,16.61 ref;16.55 ref;16.55 ref;16.55 ref;16.55 ref,16 ref;17 ref;17 ref;17 ref;17 ref,"23,054",5
0,http://backpack.tf/stats/Strange/Taunt: The High Five!/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The High Five!/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The High Five!/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The High Five!/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: The High Five!/Tradable/Craftable,9 ref;8.66 ref;8.66 ref;8.66 ref;8.66 ref,8.66 ref;8.77 ref;8.88 ref;8.88 ref;8.88 ref,"171,699",5
0,http://backpack.tf/stats/Strange/Taunt: The Director's Vision/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: The Director's Vision/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The Director's Vision/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Director's Vision/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: The Box Trot/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Director's Vision/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: The Box Trot/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Taunt: The Director's Vision/Tradable/Craftable,,,only one,0
0,http://backpack.tf/stats/Vintage/Taunt: The Box Trot/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Box Trot/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: The Box Trot/Tradable/Craftable,16.33 ref;16.22 ref;16.11 ref;16.11 ref;16.11 ref,16 ref;16 ref;16 ref;16.33 ref;16.33 ref,"52,898",5
0,http://backpack.tf/stats/Collector's/Taunt: The Boston Breakdance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Boston Breakdance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: The Boston Breakdance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: The Box Trot/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: The Boston Breakdance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Square Dance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: The Boston Breakdance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Square Dance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Square Dance/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: The Boston Breakdance/Tradable/Craftable,15.55 ref;15.55 ref;15.44 ref;15.44 ref;15.44 ref,15 ref;15.66 ref;15.66 ref;16 ref;16.22 ref,"16,965",5
0,http://backpack.tf/stats/Vintage/Taunt: Square Dance/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Square Dance/Tradable/Craftable,5.44 ref;5.44 ref;5.33 ref;5.33 ref;5.33 ref,5.33 ref;5.33 ref;5.55 ref;5.66 ref;5.66 ref,"88,189",5
0,http://backpack.tf/stats/Collector's/Taunt: Spent Well Spirits/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Spent Well Spirits/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Spent Well Spirits/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Spent Well Spirits/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Spent Well Spirits/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Square Dance/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Soldier's Requiem/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Spent Well Spirits/Tradable/Craftable,1.66 ref;1.55 ref;1.33 ref;1.33 ref;1.33 ref,1 ref;1.33 ref;1.33 ref;1.55 ref;1.55 ref,"73,145",5
0,http://backpack.tf/stats/Genuine/Taunt: Soldier's Requiem/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Soldier's Requiem/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Soldier's Requiem/Tradable/Craftable,"1 key, 6.11 ref;1 key, 6 ref;1 key, 6 ref;1 key, 5 ref;1 key, 5 ref","1 key, 6 ref;1 key, 6 ref;1 key, 6 ref;1 key, 6 ref;1 key, 6 ref","9,837",5
0,http://backpack.tf/stats/Haunted/Taunt: Soldier's Requiem/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Skullcracker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Skullcracker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Skullcracker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Soldier's Requiem/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Skullcracker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Skullcracker/Tradable/Craftable,,,0,0
0,"http://backpack.tf/stats/Haunted/Taunt: Rock, Paper, Scissors/Tradable/Craftable",,,0,0
0,"http://backpack.tf/stats/Collector's/Taunt: Rock, Paper, Scissors/Tradable/Craftable",,,0,0
0,"http://backpack.tf/stats/Vintage/Taunt: Rock, Paper, Scissors/Tradable/Craftable",,,0,0
0,"http://backpack.tf/stats/Strange/Taunt: Rock, Paper, Scissors/Tradable/Craftable",,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Results Are In/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Skullcracker/Tradable/Craftable,4.33 ref;4.33 ref;4.33 ref;4.33 ref;4.33 ref,4.66 ref;4.77 ref;4.88 ref;5 ref;5 ref,"64,207",5
0,http://backpack.tf/stats/Haunted/Taunt: Results Are In/Tradable/Craftable,,,0,0
5,"http://backpack.tf/stats/Unique/Taunt: Rock, Paper, Scissors/Tradable/Craftable",7 ref;7 ref;7 ref;7 ref;7 ref,7 ref;7 ref;7 ref;7.11 ref;7.22 ref,"97,705",5
0,http://backpack.tf/stats/Vintage/Taunt: Results Are In/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Results Are In/Tradable/Craftable,,,0,0
0,"http://backpack.tf/stats/Genuine/Taunt: Rock, Paper, Scissors/Tradable/Craftable",,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Results Are In/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Results Are In/Tradable/Craftable,1.55 ref;1.55 ref;1.33 ref;1.33 ref;1.33 ref,1 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"71,887",5
0,http://backpack.tf/stats/Haunted/Taunt: Rancho Relaxo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Rancho Relaxo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Rancho Relaxo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Rancho Relaxo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Rancho Relaxo/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Pool Party/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Pool Party/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Pool Party/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Pool Party/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Rancho Relaxo/Tradable/Craftable,10.44 ref;10.33 ref;10.33 ref;10.33 ref;10.33 ref,10 ref;10 ref;10 ref;10.66 ref;11 ref,"138,342",5
0,http://backpack.tf/stats/Genuine/Taunt: Pool Party/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Pool Party/Tradable/Craftable,"3 keys, 16 ref;3 keys, 16 ref;3 keys, 16 ref;3 keys, 16 ref;3 keys, 16 ref","4 keys;4 keys;4 keys;4 keys;4 keys, 1 ref","15,028",5
0,http://backpack.tf/stats/Strange/Taunt: Party Trick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Party Trick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Party Trick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Party Trick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Party Trick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Oblooterated/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Party Trick/Tradable/Craftable,2.66 ref;2.55 ref;2.55 ref;2.44 ref;2.44 ref,2.55 ref;2.55 ref;2.66 ref;2.66 ref;2.66 ref,"79,313",5
0,http://backpack.tf/stats/Vintage/Taunt: Oblooterated/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Oblooterated/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Oblooterated/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Most Wanted/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Most Wanted/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Oblooterated/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Most Wanted/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Mannrobics/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Mannrobics/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Oblooterated/Tradable/Craftable,3.33 ref;3.11 ref;3.11 ref;3.11 ref;3.11 ref,3.22 ref;3.33 ref;3.33 ref;3.33 ref;3.33 ref,"83,899",5
0,http://backpack.tf/stats/Strange/Taunt: Most Wanted/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Mannrobics/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Mannrobics/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Kazotsky Kick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Most Wanted/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Mannrobics/Tradable/Craftable,"1 key, 12.11 ref;31 ref;1 key, 11.33 ref;1 key, 11.33 ref;1 key, 11.11 ref","1 key, 13 ref;1 key, 13 ref;1 key, 13 ref;1 key, 13 ref;1 key, 13 ref","25,296",5
0,http://backpack.tf/stats/Strange/Taunt: Kazotsky Kick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Kazotsky Kick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Kazotsky Kick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Mannrobics/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: I See You/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Most Wanted/Tradable/Craftable,9.44 ref;9.22 ref;9.11 ref;9.11 ref;9.11 ref,9 ref;9.33 ref;9.33 ref;9.33 ref;9.33 ref,"10,996",5
0,http://backpack.tf/stats/Haunted/Taunt: I See You/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Kazotsky Kick/Tradable/Craftable,"1 key, 10 ref;1 key, 9.77 ref;1 key, 9.66 ref;1 key, 9.66 ref;1 key, 9.33 ref","27 ref;1 key, 9.5 ref;1 key, 10 ref;1 key, 11 ref;1 key, 11 ref","38,875",5
0,http://backpack.tf/stats/Vintage/Taunt: Kazotsky Kick/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: I See You/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: I See You/Tradable/Craftable,1.55 ref;1.55 ref;1.55 ref;1.44 ref;1.44 ref,1.55 ref;1.55 ref;1.55 ref;1.55 ref;1.55 ref,"69,020",5
0,http://backpack.tf/stats/Haunted/Taunt: Fresh Brewed Victory/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: I See You/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Fresh Brewed Victory/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Fresh Brewed Victory/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Flippin' Awesome/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Fresh Brewed Victory/Tradable/Craftable,5 ref;4.55 ref;4.55 ref;4.55 ref;4.55 ref,4.22 ref;4.72 ref;4.77 ref;4.77 ref;4.77 ref,"88,295",5
0,http://backpack.tf/stats/Vintage/Taunt: I See You/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Flippin' Awesome/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Flippin' Awesome/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Flippin' Awesome/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Flippin' Awesome/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Flippin' Awesome/Tradable/Craftable,5.44 ref;5.33 ref;5.33 ref;5.33 ref;5.33 ref,5.22 ref;5.33 ref;5.33 ref;5.33 ref;5.66 ref,"79,216",5
0,http://backpack.tf/stats/Genuine/Taunt: Fresh Brewed Victory/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Deep Fried Desire/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Deep Fried Desire/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Fresh Brewed Victory/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Deep Fried Desire/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Deep Fried Desire/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Deep Fried Desire/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Deep Fried Desire/Tradable/Craftable,2.33 ref;2.22 ref;2.22 ref;2.22 ref;2.22 ref,2.11 ref;2.33 ref;2.33 ref;2.33 ref;2.55 ref,"76,325",5
0,http://backpack.tf/stats/Strange/Taunt: Conga/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Conga/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Conga/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Conga/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Buy A Life/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Conga/Tradable/Craftable,8.22 ref;8.11 ref;8.11 ref;8.11 ref;8.11 ref,8.11 ref;8.22 ref;8.33 ref;8.33 ref;8.33 ref,"129,335",5
0,http://backpack.tf/stats/Strange/Taunt: Buy A Life/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Buy A Life/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Conga/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Burstchester/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Buy A Life/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Burstchester/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Burstchester/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Taunt: Burstchester/Tradable/Craftable,"7 keys, 12.66 ref;7 keys, 12.33 ref;7 keys, 12 ref;7 keys, 12 ref;7 keys, 12 ref","8 keys, 5 ref;8 keys, 8 ref;8 keys, 8 ref;8 keys, 8 ref;8 keys, 8 ref",541,5
5,http://backpack.tf/stats/Unique/Taunt: Burstchester/Tradable/Craftable,"4 keys, 0.11 ref;4 keys, 0.11 ref;4 keys;4 keys;4 keys","4 keys, 1.88 ref;4 keys, 1.88 ref;4 keys, 1.88 ref;4 keys, 1.88 ref;4 keys, 1.88 ref","4,336",5
0,http://backpack.tf/stats/Vintage/Taunt: Buy A Life/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Bucking Bronco/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Buy A Life/Tradable/Craftable,3.11 ref;2.88 ref;2.88 ref;2.88 ref;2.88 ref,2.66 ref;3 ref;3 ref;3 ref;3 ref,"90,426",5
0,http://backpack.tf/stats/Collector's/Taunt: Bucking Bronco/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Bucking Bronco/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Bucking Bronco/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Burstchester/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Battin' a Thousand/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Battin' a Thousand/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Bucking Bronco/Tradable/Craftable,"1 key, 9.11 ref;1 key, 9 ref;1 key, 9 ref;1 key, 9 ref;1 key, 9 ref","1 key, 10.66 ref;1 key, 10.66 ref;29.88 ref;1 key, 11 ref;1 key, 11 ref","7,519",5
0,http://backpack.tf/stats/Strange/Taunt: Bucking Bronco/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Battin' a Thousand/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Battin' a Thousand/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Battin' a Thousand/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Taunt: Bad Pipes/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Taunt: Bad Pipes/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Taunt: Bad Pipes/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Taunt: Bad Pipes/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Taunt: Bad Pipes/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Tartantaloons/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Tartantaloons/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Taunt: Battin' a Thousand/Tradable/Craftable,2.11 ref;2 ref;1.88 ref;1.88 ref;1.77 ref,1.88 ref;2 ref;2.33 ref;2.33 ref;2.33 ref,"74,089",5
0,http://backpack.tf/stats/Vintage/Tartantaloons/Tradable/Craftable,,,0,0
